"排名","代號 ▲","名稱","成交","漲跌價","漲跌幅","平均增減(元)","2005增減(元)","2006增減(元)","2007增減(元)","2008增減(元)","2009增減(元)","2010增減(元)","2011增減(元)","2012增減(元)","2013增減(元)","2014增減(元)","2015增減(元)","2016增減(元)","17Q2增減(元)","17Q3增減(元)"
"1022",="4739","康普","125.5","+4.5","+3.72%","+0.22","","","","","+0.21","+1.15","-0.83","-1.78","+0.25","+3.34","-1.91","+1.3","","+1.16"
"544",="4741","泓瀚","77","0","0%","+0.05","","","","","+0.07","+0.7","-1.37","+2.1","+0.36","+0.57","-0.82","-1.18","-0.37",""
"1508",="4743","合一","22.95","-0.05","-0.22%","-0.08","","","","","-0.46","-0.1","+0.12","-0.34","+2.37","-0.85","-1.81","+0.43","-0.09",""
"488",="4745","合富-KY","41.3","-0.3","-0.72%","+0.29","","","","","-0.26","-0.21","+0.94","+2.64","+1.29","+0.6","+0.34","-2.99","-0.01",""
"748",="4746","台耀","79.6","+0.1","+0.13%","+0.24","","","","","","+0.23","-0.59","-3.42","-1.04","+4.08","+0.21","+2.18","-0.94",""
"463",="4747","強生","37.8","+0.25","+0.67%","+0.14","","","","","","+0.38","+0.95","+0.25","+0.53","-0.47","-0.67","+0.01","-0.18",""
"244",="4754","國碳科","41.05","+0.55","+1.36%","+0.7","","","","","","","","","+0.86","+0.04","+1.18","+0.72","","-0.49"
"850",="4755","三福化","51.9","-0.6","-1.14%","+0.2","","","","","","","","+0.76","-1.34","+0.01","+0.64","+0.91","","+0.75"
"897",="4763","材料-KY","175","0","0%","+1.39","","","","","","","","","","+3.61","+0.73","-0.16","-0.92",""
"1128",="4803","VHQ-KY","137.5","+2","+1.48%","+2.88","","","","","","","","","","","","+2.88","+3.8",""
"240",="4804","大略-KY","47.15","-0.35","-0.74%","+0.79","","","","","","","","","","+0.54","+2.43","-0.6","-1.35",""
"809",="4806","昇華","61.1","+0.4","+0.66%","-1.02","","","","","","","","","","","-0.11","-1.93","+1.29",""
"313",="4807","日成-KY","50.8","0","0%","+1.68","","","","","","","","","","","+3.53","-0.16","-2.38",""
"1509",="4903","聯光通","28.85","+1.5","+5.48%","+0.27","+2.84","+0.97","-0.08","+0.38","-0.4","+0.06","+0.47","+0.19","-1.22","+0.86","-0.23","-0.62","-0.1",""
"415",="4904","遠傳","70.8","-0.2","-0.28%","-0.02","+0.05","-0.4","-0.4","+0.09","-0.26","-0.11","+0.01","+0.52","+0.36","-0.09","0","-0.02","-0.07",""
"1123",="4905","台聯電","70.8","-1","-1.39%","+0.56","+0.94","+0.84","-0.09","-0.06","-1.41","+2.81","-0.87","+1.39","-3.03","+0.53","+2","+3.63","","+8.71"
"317",="4906","正文","24.8","+0.45","+1.85%","-0.51","-4.77","+0.83","+0.16","+0.59","-2.28","-1.03","-1.48","+2.97","-1.53","-1.25","+0.46","+1.2","","-0.1"
"1510",="4907","富宇","41.8","+2.5","+6.36%","+0.1","-0.63","+1.03","-3.43","+1.03","-1.58","+3.5","+0.36","+1.6","+0.77","-0.9","+1.07","-1.57","+3.89",""
"768",="4908","前鼎","18.6","-0.5","-2.62%","+0.22","+3.49","+3.69","-1.59","-1.33","-0.61","+0.21","-0.18","-0.03","-0.58","+0.92","-1.92","+0.52","-0.34",""
"245",="4909","新復興","19","0","0%","-0.17","-0.16","+0.24","-0.02","-2.73","+1.65","+0.49","-0.54","-1.03","+0.98","-0.04","-0.44","-0.49","-0.5",""
"1511",="4911","德英","54.6","+1.4","+2.63%","0","","","","+0.22","0","-0.19","+0.33","-0.32","+0.14","+0.32","-0.46","-0.05","","-0.21"
"1040",="4912","聯德控股-KY","196","-17","-7.98%","-0.21","","","","","-2.69","+2.65","+0.69","+3.23","-3.24","+2.73","-1.54","-3.48","+2.74",""
"804",="4915","致伸","75.7","-0.3","-0.39%","+0.22","","","","","","+1.07","-1.29","+0.44","-1.52","+2.02","+0.49","+0.34","+0.07",""
"353",="4916","事欣科","35.2","+0.7","+2.03%","-0.56","","","","","","+4.58","+1.92","-4.9","-5.03","-2.35","-0.55","+2.4","-0.22",""
"836",="4919","新唐","76.1","-0.4","-0.52%","+0.17","","","","","","+2.39","-2.08","+0.97","-1.77","+0.4","+0.61","+0.69","","+0.29"
"1512",="4924","欣厚-KY","8.7","0","0%","-0.46","","","","","-2.47","+3.82","-1.19","-4.66","+1.26","+0.33","-0.83","+0.03","+0.75",""
"492",="4927","泰鼎-KY","22.9","+0.45","+2%","+0.15","","","","","-0.83","+3.82","+1.09","+1.02","-2.43","+0.36","+0.28","-2.11","-1.33",""
"994",="4930","燦星網","12.95","-0.1","-0.77%","-0.15","","","","","","+1.37","-2.53","-2","+1.5","+3.98","-4.29","+0.94","-1.11",""
"327",="4933","友輝","23.1","-0.2","-0.86%","-1.31","","","","","","-6.22","+2.91","+2.22","-4.65","-2.62","-0.8","-0.03","-0.82",""
"1513",="4934","太極","12.65","-0.15","-1.17%","+0.04","","","","","","+6.55","-9.83","-3.01","+8.45","-0.38","+0.44","-1.95","-2.76",""
"189",="4935","茂林-KY","44.3","-0.2","-0.45%","+0.61","","","","","","","+1.62","-1.82","-0.62","+2.95","+2.15","-0.62","-2.06",""
"200",="4938","和碩","74","-4","-5.13%","+0.65","","","","","","-0.22","-2.68","+2.66","+1.45","+2.08","+2.99","-1.73","-0.29",""
"1514",="4939","亞電","19","+0.6","+3.26%","-0.08","","","","","","+1.01","+0.65","-1.74","+0.49","-0.18","-2.75","+1.98","","+1.34"
"256",="4942","嘉彰","24","+0.05","+0.21%","-0.84","","","","","","-2.04","-1.58","-0.48","-0.75","-0.68","-6.08","+5.75","-0.44",""
"1218",="4943","康控-KY","375.5","+11.5","+3.16%","-0.49","","","","","","","-2.73","-1.37","+0.01","+1.38","+0.5","-0.7","-0.04",""
"1515",="4944","兆遠","16.65","+0.25","+1.52%","-0.72","","","","","","+3.74","-12.3","+3.99","+0.33","+2.83","-4.44","+0.81","+0.31",""
"1516",="4946","辣椒","45.9","+1.6","+3.61%","-1.18","","","","","","","-4.04","-3.35","+0.42","-1.48","-12.2","+13.6","+3.95",""
"721",="4947","昂寶-KY","221","-3.5","-1.56%","+1.06","","","","","","+2.25","-0.06","-0.56","+4.55","+1.23","-0.19","+0.2","-2.29",""
"338",="4950","牧東","18.2","-0.2","-1.09%","+0.14","","","","","","","-2.29","-0.68","-5.04","+12.1","-6.03","+2.79","-3.31",""
"378",="4952","凌通","63.5","+2","+3.25%","+0.11","","","","","","+0.46","-1.79","-1.12","+2.25","+0.05","+0.71","+0.23","","-0.6"
"668",="4953","緯軟","27.6","+0.6","+2.22%","-0.08","","","","","","-0.38","-0.99","+0.74","+0.12","+1.29","-2.53","+1.16","+0.35",""
"1517",="4956","光鋐","25.25","+0.55","+2.23%","-0.45","","","","","","","-0.45","-1.47","-0.25","+0.55","-0.93","-0.15","","+0.6"
"864",="4958","臻鼎-KY","73.3","+0.7","+0.96%","-0.38","","","","","","-5.85","+2.54","+2.24","+1.53","+1.71","+0.68","-5.51","-0.1",""
"1518",="4960","奇美材","13.25","-0.15","-1.12%","-0.87","","","","","","+0.74","-0.55","+0.13","+1.48","-0.62","-2.33","-4.91","+0.3",""
"1154",="4965","商店街","54.1","+0.1","+0.19%","-0.22","","","","","","","+2.42","+0.85","-0.97","-0.54","-1.64","-1.43","","-16.2"
"1117",="4966","譜瑞-KY","571","+14","+2.51%","-0.86","","","","","","","-11.7","+13.5","-15.7","+7.23","-1.18","+2.74","","+6.31"
"1108",="4968","立積","103","+0.5","+0.49%","+0.68","","","","","","","-1.61","+1.36","+1.94","+0.98","+1.91","-0.52","","-0.31"
"988",="4971","IET-KY","84.2","+1","+1.2%","+0.2","","","","","","","","+2.63","-0.72","+1.93","-2.25","-0.61","","+0.34"
"57",="4972","湯石照明","30.7","+0.2","+0.66%","+0.15","","","","","","","0","+0.04","-0.13","+0.57","+1.04","-0.6","","-0.81"
"67",="4973","廣穎","21","+0.45","+2.19%","-0.1","","","","","","+1.16","+0.69","-0.04","-0.18","-2.39","-1.28","+1.33","-1.05",""
"487",="4974","亞泰","51.3","+1.3","+2.6%","+0.35","","","","","","+1.27","+0.37","+0.06","+0.22","+0.2","-0.05","+0.39","","+0.17"
"1519",="4976","佳凌","45.5","+0.5","+1.11%","-0.22","","","","","","","+1.6","+0.11","-0.95","-1.96","-0.78","+0.66","+0.42",""
"599",="4977","眾達-KY","116.5","+1","+0.87%","+0.67","","","","","","","","+0.64","+1.16","+0.5","+0.11","+0.93","","-1.12"
"1520",="4979","華星光","29.35","+0.75","+2.62%","-0.39","","","","","","+1.57","-0.99","+2.34","-2.08","+1.22","+4.1","-8.92","","-4.88"
"8",="4984","科納-KY","33.35","+1.75","+5.54%","+0.4","","","","","","+12.4","-8.61","-7.45","-0.35","+2.44","+1.08","+3.31","-3.59",""
"416",="4987","科誠","66.1","-0.9","-1.34%","+0.27","","","","","","+0.82","+0.53","+1.01","+1.56","+1.27","-0.71","-2.56","+0.59",""
"1137",="4991","環宇-KY","70.7","-0.5","-0.7%","+0.39","","","","","","","","-1.81","+2.82","+0.95","+0.94","-0.94","","+0.72"
"1521",="4994","傳奇","53.7","-0.9","-1.65%","+0.04","","","","","","+7.52","+8.14","-7.54","-2.64","-0.27","-3.71","-1.25","","-0.86"
"521",="4995","晶達","38.6","+0.25","+0.65%","-0.09","","","","","","","-1.12","-0.34","+0.32","+2.02","-0.52","-0.88","+0.5",""
"258",="4999","鑫禾","49.65","-0.45","-0.9%","-0.44","","","","","","","-3.5","+0.93","-0.7","+1.22","-0.85","+0.25","","-0.43"
"624",="5007","三星","59.8","-0.2","-0.33%","+0.03","-0.79","+0.26","0","-0.13","-2.72","+2.41","+1.62","-1.58","+1.54","-0.07","-0.85","+0.67","","+0.09"
"1055",="5009","榮剛","20.85","+0.2","+0.97%","-0.18","+0.75","-0.31","+1.01","-3.31","-2.16","+1.93","+1.83","-1","-1","+0.81","+0.14","-0.87","+0.01",""
"841",="5011","久陽","15.95","-0.15","-0.93%","+0.22","-0.77","+1.94","-1.05","+1.7","+0.17","+0.4","+2.9","-1.67","-0.85","+1.01","-1.07","-0.01","-2.75",""
"86",="5013","強新","28.6","-0.6","-2.05%","-0.12","-2.92","+1.05","-0.87","-0.48","-1.56","+3.72","-1.27","-2.29","+2.02","+0.53","-0.33","+0.94","","-0.47"
"635",="5014","建錩","19.4","+1.15","+6.3%","-0.09","-1.39","+3.74","-4.97","-1.9","+1.76","+0.56","-1.11","+0.3","-0.47","+1.38","-2.11","+3.17","-0.43",""
"89",="5015","華祺","31.5","+0.2","+0.64%","-0.04","-1.83","+1.87","+1.15","-3.3","-0.82","-0.34","+1.95","-2.28","+1.8","+2.1","-1.29","+0.53","","+0.61"
"147",="5016","松和","34.8","+0.25","+0.72%","-0.15","-3.54","+0.38","-0.76","+2.55","-5.6","+5.32","+0.48","-3.57","+1.29","+1.01","-1.32","+1.94","+0.21",""
"550",="5102","富強","15.5","+0.15","+0.98%","+0.05","+0.56","-0.18","-0.21","-0.21","-0.23","+1.48","+0.28","-0.68","-0.37","+0.33","-0.11","-0.07","+0.25",""
"1522",="5201","凱衛","20.5","+0.55","+2.76%","+0.18","+2.32","-1.02","+1.29","+0.14","+0.02","+0.45","-0.78","+0.16","+0.93","-0.16","+0.06","-1.29","+0.32",""
"1523",="5202","力新","25.5","-0.55","-2.11%","0","+0.23","-1.13","+0.17","+0.45","+0.07","+0.46","-0.41","-2.67","+1.18","+1.34","+0.31","-0.01","-0.02",""
"926",="5203","訊連","62.5","0","0%","-0.35","+0.19","+1.32","+1.22","-0.22","-1.9","-0.83","-0.97","+0.79","+0.17","-0.01","-1.46","-2.45","","-0.01"
"1524",="5205","漢康","14.5","0","0%","+0.15","-2.16","-0.85","+6.8","+4.34","-3.73","-1.13","-5.23","-3.58","+0.41","+6.44","+1.05","-0.57","+0.07",""
"455",="5206","坤悅","9.81","+0.16","+1.66%","+0.31","+0.19","+2.11","-2.77","+0.54","+1.53","+0.1","+1.41","+0.87","+1.04","-2.06","+2.6","-1.8","+1.26",""
"422",="5209","新鼎","47.5","-0.5","-1.04%","+0.18","+1.53","+0.44","-0.76","-0.57","+1.36","+1.85","+1.25","-0.64","-1.06","-1.02","+0.1","-0.32","","+0.24"
"1525",="5210","寶碩","6.9","+0.01","+0.15%","0","+0.48","+0.22","+0.04","-0.8","+0.61","-0.08","-0.38","-0.07","-0.03","+0.32","-0.3","+0.05","-0.29",""
"928",="5211","蒙恬","22.5","-0.7","-3.02%","-0.02","0","+1.09","+0.18","+0.03","-0.02","+1.17","-1.23","-0.55","-0.89","+0.13","-0.29","+0.14","","-0.14"
"878",="5212","凌網","24.6","+0.6","+2.5%","-0.06","+0.39","+0.25","-0.83","-0.43","-1.92","+1.24","-0.06","+0.07","-1.41","+1.66","+0.32","+0.03","-0.16",""
"866",="5213","亞昕","16.7","-0.1","-0.6%","+0.34","-1.69","+6.38","+1.59","-1.97","+2.32","+2.42","-2.85","-0.15","+1.1","-2.4","+0.57","-1.27","-0.26",""
"22",="5215","科嘉-KY","27.05","0","0%","+0.29","","","","","","+7.16","-2.05","-0.57","-3.53","+3.27","+0.02","-2.29","-0.87",""
"737",="5225","東科-KY","30.45","+0.1","+0.33%","+0.25","","","","","","","","+4.4","+0.04","-1.05","-0.13","-2.01","-0.57",""
"1526",="5227","立凱-KY","27.25","+0.25","+0.93%","+0.68","","","","","","","","+1.58","-1.31","-0.6","+1.31","+2.42","+0.02",""
"728",="5230","雷笛克光學","46.15","+0.25","+0.54%","-0.67","","","","","","","-3.83","+1.35","-1.06","-1.09","+0.47","+0.13","","+0.55"
"377",="5234","達興材料","54.4","+2.6","+5.02%","-0.11","","","","","","","-1.66","+1.3","+0.57","-1.37","-0.39","+0.92","","+0.93"
"901",="5243","乙盛-KY","52.8","+2.8","+5.6%","-0.12","","","","","","","","","","+0.46","-1.28","+0.45","+0.17",""
"603",="5245","智晶","117","0","0%","+0.59","","","","","","","-2.95","-0.65","+1.76","+2.12","+1.1","+2.13","-0.63",""
"64",="5251","天鉞電","23.1","-0.3","-1.28%","-0.07","","","","","","","-0.78","+3.88","+1.81","-3.34","-1.61","-0.37","-1.27",""
"975",="5255","美桀","56.8","+0.9","+1.61%","+0.05","","","","","","","","-1.23","+0.96","-0.91","-0.97","+2.42","+1.18",""
"167",="5258","虹堡","28.5","-0.35","-1.21%","+0.03","","","","","","","-1.11","-1.45","-0.05","-0.38","+0.13","+3.03","-3.64",""
"1185",="5263","智崴","283","+8","+2.91%","+0.11","","","","","","","","+0.55","-2.51","+7.05","-4.26","-0.27","+2.29",""
"795",="5264","鎧勝-KY","120","+3","+2.56%","+0.86","","","","","","","-2.59","+11","+6.62","-3.61","+2.1","-8.34","","-1.04"
"1134",="5269","祥碩","363.5","+8.5","+2.39%","+0.22","","","","","","","","-0.85","-2.69","+2.5","-0.38","+2.53","-0.27",""
"842",="5272","笙科","44.75","+0.75","+1.7%","-0.26","","","","","","","","-0.12","+0.1","+0.29","-1.84","+0.25","","+0.38"
"1086",="5274","信驊","687","+6","+0.88%","+1.86","","","","","","","","+1.73","+0.9","+3.32","+0.07","+3.28","","+2.01"
"55",="5276","達輝-KY","22.4","0","0%","-0.35","","","","","","","","","","-1.08","+0.15","-0.13","-0.05",""
"1527",="5278","尚凡","49.3","+0.1","+0.2%","-3.56","","","","","","","","","-1.43","-5.42","-6.77","-0.63","","+3.34"
"1215",="5281","大峽谷-KY","35.95","+3.25","+9.94%","-0.85","","","","","","","","","","","","-0.85","+1.15",""
"667",="5284","jpp-KY","64","+1.6","+2.56%","-0.03","","","","","","","","","","+0.13","+0.68","-0.91","","+1.26"
"1057",="5285","界霖","81.2","0","0%","+0.1","","","","","","","","-0.12","+0.45","+1.29","-0.87","-0.24","","+1.4"
"252",="5287","數字","239","-14","-5.53%","-0.31","","","","","","","","-3.95","+1.63","+1.82","-1.95","+0.91","+3.19",""
"604",="5288","豐祥-KY","93.7","+0.1","+0.11%","+0.55","","","","","","","","","","+0.17","+1.73","-0.25","","-0.26"
"775",="5289","宜鼎","126","+2.5","+2.02%","-0.09","","","","","","","","-2.32","+0.5","+2.89","+0.45","-1.96","","+2.69"
"1528",="5291","邑昇","15.65","0","0%","-0.82","","","","","","","","","+0.17","-0.09","-2.71","-0.67","+0.05",""
"1529",="5301","寶得利","26.6","+0.6","+2.31%","+0.15","+1.62","+2.3","-1.75","+1.19","-3.34","-3.68","-2.54","+9.83","+0.48","+0.9","-1.15","-2.02","-0.39",""
"1530",="5302","太欣","6.41","-0.08","-1.23%","+0.04","+1.25","-1.86","+0.66","-1.22","+1","+0.19","-0.15","+0.53","0","-0.1","+0.11","+0.04","+0.23",""
"1531",="5304","鼎創達","2.5","-0.05","-1.96%","+0.1","-3.83","+6.01","-4.67","+2.89","+2.25","+0.03","+0.72","-1.66","-0.32","+2.51","-2.97","+0.27","-0.37",""
"830",="5305","敦南","37.85","+0.1","+0.26%","-0.13","+0.12","-0.62","-0.11","-1.36","-1.89","+1.99","-0.61","-0.09","-0.09","+0.75","+0.42","-0.12","+0.27",""
"978",="5306","桂盟","133","-1","-0.75%","+0.74","+0.61","-0.75","-1.09","-0.07","+2.42","+0.16","+0.5","+2.47","+1.3","+0.52","+1.91","+0.92","+1.2",""
"1532",="5309","系統電","9.12","-0.02","-0.22%","-0.13","+0.59","-1.54","+0.1","-0.42","+1.35","-0.06","-0.38","+0.15","-1.78","+0.76","+4.05","-4.44","-0.39",""
"1533",="5310","天剛","28.6","0","0%","+0.02","-2.82","-0.5","+0.58","+4.49","+3.64","-3.41","+0.47","+3.56","-4.49","-0.52","+0.59","-1.35","+0.73",""
"369",="5312","寶島科","64.2","-0.3","-0.47%","+0.33","+0.44","+0.55","-0.68","+0.01","+0.26","+1.2","-0.09","+1.38","+0.81","-0.07","+0.35","-0.24","-0.59",""
"1534",="5314","世紀","5","+0.21","+4.38%","+0.35","+6.09","-0.96","+0.64","-1.1","+1.31","+1","-0.48","-1.22","-0.77","+0.33","-0.08","-0.59","-0.09",""
"3",="5315","光聯","15.85","-0.1","-0.63%","+0.29","-0.97","-0.96","+1.29","-1.77","+0.66","-0.27","-0.19","+0.35","+0.49","+0.25","+3.87","+0.73","","-2.12"
"1535",="5317","凱美","32.5","0","0%","0","+2.1","+0.32","+0.16","-0.63","-1.37","+1.39","-0.6","-0.52","+1.11","-0.09","-0.98","-0.88","+2.3",""
"1536",="5321","友銓","21.15","-0.75","-3.42%","+0.31","+0.38","+0.4","+1.83","-0.32","-0.86","-0.97","-3.07","-0.92","+7.49","-0.42","-0.41","+0.55","-1.19",""
"1537",="5324","士開","10.1","0","0%","+0.17","-3.63","+3.68","+1.09","-0.94","-0.41","+6.02","+0.4","-1.45","+9.24","-14.4","-1.17","+3.58","-1.82",""
"883",="5328","華容","10.7","+0.5","+4.9%","+0.35","+2.43","+1.05","+0.43","-0.09","-0.47","+1.39","-0.87","-0.49","+0.62","-0.91","+1.06","0","-0.22",""
"1538",="5340","建榮","12.5","-0.7","-5.3%","-0.14","-2.11","+0.69","-0.27","-0.72","-0.21","+1.22","-0.41","-0.55","-0.32","+0.26","+0.2","+0.49","+0.34",""
"1539",="5344","立衛","6.74","-0.01","-0.15%","+0.26","+3.75","+0.6","+0.75","+0.3","-0.28","-0.24","-0.6","+0.71","-1.35","-0.97","+0.2","+0.24","+0.04",""
"1540",="5345","天揚","7.35","-0.05","-0.68%","-0.12","-0.16","-2.41","-1.3","-2.22","+1.47","+2.54","-2","+3.85","+0.19","+1.94","+0.3","-3.6","+0.01",""
"460",="5347","世界","59.2","-0.5","-0.84%","+0.01","-1.55","+0.15","+0.71","-1.94","-0.56","+1.12","-0.63","+0.96","+1.26","+0.59","-0.81","+0.84","","-0.54"
"1541",="5348","系通","4.28","0","0%","-0.08","-1.79","+2.77","+1.27","-0.64","-2.26","-0.11","+3.1","-0.51","-5.22","+2.89","+0.38","-0.8","-0.01",""
"540",="5349","先豐","27.15","+0.15","+0.56%","+0.09","+0.65","-1.71","-0.33","+1.28","+0.24","+0.81","+0.96","-0.22","+1.12","+0.54","-0.69","-1.58","","-1.54"
"1542",="5351","鈺創","15.55","+0.15","+0.97%","-0.21","+0.05","+0.28","+1.52","-5.23","+1.95","+0.28","-2.43","+0.82","+1.17","+0.27","-0.62","-0.62","","-0.37"
"813",="5353","台林","12.4","+0.15","+1.22%","+0.12","-0.7","+2.09","-0.15","+0.05","-0.03","+0.07","+0.27","-0.3","+0.23","-0.11","-0.15","+0.15","","-0.01"
"1543",="5355","佳總","7.95","-0.21","-2.57%","-0.05","-2.44","+2.86","-0.47","-1.56","-0.52","+1.1","+0.87","+0.72","+0.42","-0.54","-0.66","-0.35","+0.09",""
"44",="5356","協益","42.2","+0.6","+1.44%","+0.27","-0.5","-0.07","0","+0.03","+2.01","+6.15","-2.07","-1.57","+1.02","+5.37","-7.09","+0.02","","-0.11"
"568",="5364","力麗店","22.7","0","0%","+0.34","+4.04","+2.37","-0.69","-8","+1.16","-3.03","+6.31","-0.45","+5.57","-3.93","+0.35","+0.37","-0.88",""
"37",="5371","中光電","34.8","+0.15","+0.43%","+0.01","+1.3","-0.09","-0.25","-1.7","+0.52","+1.16","-2.79","-0.86","+1.45","+1.78","-0.95","+0.5","","-0.18"
"1544",="5381","合正","5.01","+0.01","+0.2%","-0.06","-1.6","+0.08","-0.11","-0.69","-0.16","+0.58","-1.4","-2.56","+4.22","-0.23","-2.12","+3.29","-2.41",""
"1545",="5383","金利","9.58","+0.29","+3.12%","-0.21","-0.55","+1.43","-0.23","-1.34","+0.19","+0.75","-1.05","-0.7","+0.79","+0.18","-1.7","-0.31","","+0.89"
"688",="5386","青雲","33.5","-1","-2.9%","+0.6","-1.87","+1.18","+1.03","+0.25","-0.65","+6.04","-2.23","+9.47","-5.77","-1.62","+2.11","-0.7","+0.79",""
"436",="5388","中磊","81.2","+0.2","+0.25%","+0.21","-0.75","-0.07","+0.96","-1.77","-0.64","+0.64","+1.41","+0.61","+0.29","+0.02","+1.36","+0.45","","-0.47"
"1059",="5392","應華","52.5","+1.3","+2.54%","+0.5","+8.44","+1.01","+6.09","-2.19","+0.5","+1.37","-6.15","-2.25","+0.64","-0.71","-1.42","+0.63","","+0.55"
"1546",="5398","慕康生醫","30","-0.05","-0.17%","+0.15","+0.68","+0.73","+0.23","-0.49","+1.04","-0.42","-0.15","+0.12","+0.02","-1.18","-2.27","+3.5","+0.81",""
"81",="5403","中菲","36.75","-0.15","-0.41%","+0.09","+0.16","-0.77","-0.06","0","+0.49","-0.15","+0.13","+0.05","+0.56","-0.56","+0.28","+0.93","-0.03",""
"126",="5410","國眾","13.45","+0.05","+0.37%","+0.23","-1.34","+3.01","-1.74","+0.49","+1.5","+1.26","-1","+0.35","-0.13","+0.21","+0.21","-0.07","+0.01",""
"735",="5425","台半","68.1","+0.6","+0.89%","+0.26","+0.11","+1.61","-0.85","-1.06","+0.46","+1.63","-0.53","-0.93","+0.93","+0.9","+0.8","+0.03","+0.1",""
"310",="5426","振發","16.9","-0.4","-2.31%","+0.09","+0.61","+1.07","+0.06","-0.05","+0.13","-0.97","-0.32","+0.51","-0.07","+0.3","-0.7","+0.5","","-0.61"
"1547",="5432","達威","23.7","0","0%","+0.26","+2.95","+0.84","-0.49","-9.67","-2.55","+12.6","-0.03","+0.41","-0.78","+0.1","+0.25","-0.51","-0.5",""
"187",="5434","崇越","73.8","+0.6","+0.82%","+0.29","-0.12","-0.04","+1.03","-2.4","+0.21","+2.12","+1.87","-1","-0.18","+0.22","+0.45","+1.36","-0.75",""
"133",="5438","東友","16.35","-0.15","-0.91%","-0.14","+0.34","+0.86","+0.2","-2.17","-0.49","+0.2","-2.19","+0.49","+0.06","+0.67","+0.33","-0.03","+0.33",""
"326",="5439","高技","31","-0.4","-1.27%","+0.16","+1.78","+0.96","-0.86","-1.62","+0.55","+2.47","-0.77","-1.51","-0.36","+0.75","-0.42","+0.93","","-0.02"
"111",="5443","均豪","23.65","+0.15","+0.64%","+0.04","+1.02","+1.53","-4.99","+2.11","-2.47","+3.22","-1.01","-2.03","+2.51","-0.56","+0.78","+0.38","-1.18",""
"1548",="5450","寶聯通","7.35","+0.03","+0.41%","0","+0.14","-1.75","+2.17","-1.98","+1.37","-0.48","+0.45","-0.14","-0.43","-0.76","+0.44","+0.96","-0.21",""
"1125",="5452","佶優","10.25","+0.27","+2.71%","-0.03","+0.37","-0.13","-0.25","-0.35","+0.34","+0.53","+0.08","-0.65","-0.25","+0.05","-0.21","+0.05","+0.12",""
"1549",="5455","昇益","7.61","-0.65","-7.87%","+0.12","+0.03","+2.75","+1.71","-1.6","-5.54","+3.21","-0.26","-0.28","+0.08","-5.57","+4.33","+2.56","-0.2",""
